BIOCARTA_ACETAMINOPHEN_PATHWAY	M22024	ncbigene1544;ncbigene1571;ncbigene5742;ncbigene5743;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene9970;ncbigene5742;ncbigene5742;ncbigene5742;ncbigene5742;ncbigene5742;ncbigene9970;ncbigene5742
PID_INTEGRIN1_PATHWAY	M18	ncbigene3911;ncbigene8515;ncbigene2162;ncbigene5328;ncbigene1277;ncbigene1280;ncbigene1281;ncbigene1282;ncbigene2243;ncbigene2244;ncbigene2266;ncbigene2335;ncbigene7448;ncbigene3688;ncbigene1290;ncbigene3685;ncbigene3912;ncbigene7057;ncbigene1278;ncbigene929;ncbigene3678;ncbigene6696;ncbigene3915;ncbigene1301;ncbigene1291;ncbigene1292;ncbigene1293;ncbigene3676;ncbigene1302;ncbigene4811;ncbigene7422;ncbigene3673;ncbigene7412;ncbigene1289;ncbigene4192;ncbigene7052;ncbigene3655;ncbigene3908;ncbigene3371;ncbigene284217;ncbigene3675;ncbigene1287;ncbigene7058;ncbigene2200;ncbigene80781;ncbigene1286;ncbigene8516;ncbigene3913;ncbigene3672;ncbigene58494;ncbigene975;ncbigene1285;ncbigene1294;ncbigene5329;ncbigene3679;ncbigene3914;ncbigene3918;ncbigene3680;ncbigene1288;ncbigene7045;ncbigene3910;ncbigene3909;ncbigene1464;ncbigene255743;ncbigene93185;ncbigene22801
KEGG_PANCREATIC_CANCER	M9726	ncbigene10000;ncbigene1019;ncbigene1021;ncbigene1029;ncbigene10928;ncbigene1147;ncbigene1869;ncbigene1870;ncbigene1871;ncbigene1950;ncbigene1956;ncbigene2064;ncbigene207;ncbigene208;ncbigene2277;ncbigene23533;ncbigene3551;ncbigene369;ncbigene3716;ncbigene3845;ncbigene4087;ncbigene4088;ncbigene4089;ncbigene4790;ncbigene5228;ncbigene5290;ncbigene5291;ncbigene5293;ncbigene5294;ncbigene5295;ncbigene5296;ncbigene5337;ncbigene5594;ncbigene5595;ncbigene5599;ncbigene5601;ncbigene5602;ncbigene5604;ncbigene572;ncbigene5879;ncbigene5880;ncbigene5881;ncbigene5888;ncbigene5894;ncbigene5898;ncbigene5899;ncbigene5900;ncbigene5925;ncbigene595;ncbigene5970;ncbigene598;ncbigene673;ncbigene675;ncbigene6772;ncbigene6774;ncbigene7039;ncbigene7040;ncbigene7042;ncbigene7043;ncbigene7046;ncbigene7048;ncbigene7157;ncbigene7422;ncbigene7423;ncbigene7424;ncbigene842;ncbigene8503;ncbigene8517;ncbigene9459;ncbigene998
KEGG_OTHER_GLYCAN_DEGRADATION	M17844	ncbigene10825;ncbigene129807;ncbigene175;ncbigene23324;ncbigene2517;ncbigene2519;ncbigene2720;ncbigene3073;ncbigene3074;ncbigene4123;ncbigene4125;ncbigene4126;ncbigene4758;ncbigene4759;ncbigene64772
KEGG_AUTOIMMUNE_THYROID_DISEASE	M13103	ncbigene1081;ncbigene1493;ncbigene3002;ncbigene3105;ncbigene3106;ncbigene3107;ncbigene3108;ncbigene3109;ncbigene3111;ncbigene3112;ncbigene3113;ncbigene3115;ncbigene3117;ncbigene3118;ncbigene3119;ncbigene3122;ncbigene3123;ncbigene3127;ncbigene3133;ncbigene3134;ncbigene3135;ncbigene3439;ncbigene3440;ncbigene3441;ncbigene3442;ncbigene3443;ncbigene3444;ncbigene3445;ncbigene3446;ncbigene3447;ncbigene3448;ncbigene3449;ncbigene3451;ncbigene3452;ncbigene355;ncbigene3558;ncbigene356;ncbigene3565;ncbigene3567;ncbigene3586;ncbigene5551;ncbigene7038;ncbigene7173;ncbigene7252;ncbigene7253;ncbigene940;ncbigene941;ncbigene942;ncbigene958;ncbigene959
BIOCARTA_AKAPCENTROSOME_PATHWAY	M15347	ncbigene4133;ncbigene983;ncbigene983;ncbigene5571;ncbigene5571;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene5567;ncbigene387;ncbigene983;ncbigene4133;ncbigene5515;ncbigene5567;ncbigene5568;ncbigene5571;ncbigene5577;ncbigene5585;ncbigene5576;ncbigene5581;ncbigene10142;ncbigene5116;ncbigene79902;ncbigene4133;ncbigene4133;ncbigene983;ncbigene10142;ncbigene5567;ncbigene5567;ncbigene5585
GOBP_ARGININE_METABOLIC_PROCESS	M29035	ncbigene1201;ncbigene162417;ncbigene2184;ncbigene23564;ncbigene23576;ncbigene383;ncbigene384;ncbigene406991;ncbigene420;ncbigene435;ncbigene445;ncbigene4842;ncbigene4843;ncbigene4846;ncbigene493;ncbigene4942;ncbigene5009;ncbigene64116;ncbigene79814;ncbigene9056
GOBP_AORTIC_VALVE_MORPHOGENESIS	M40337	ncbigene11117;ncbigene140628;ncbigene1482;ncbigene182;ncbigene1942;ncbigene2006;ncbigene23462;ncbigene23493;ncbigene2625;ncbigene2626;ncbigene26508;ncbigene4091;ncbigene4772;ncbigene4846;ncbigene4851;ncbigene4878;ncbigene54567;ncbigene57057;ncbigene5925;ncbigene6091;ncbigene6092;ncbigene6093;ncbigene652;ncbigene6586;ncbigene6591;ncbigene6615;ncbigene6662;ncbigene7040;ncbigene7075;ncbigene7291;ncbigene9353;ncbigene9475
BIOCARTA_CDC42RAC_PATHWAY	M5291	ncbigene5295;ncbigene5290;ncbigene998;ncbigene5058;ncbigene5295;ncbigene387;ncbigene998;ncbigene5058;ncbigene8976;ncbigene5156;ncbigene5290;ncbigene5879;ncbigene5879;ncbigene998;ncbigene5295;ncbigene5295;ncbigene5295
KEGG_LONG_TERM_POTENTIATION	M3115	ncbigene10411;ncbigene107;ncbigene11261;ncbigene114;ncbigene1387;ncbigene163688;ncbigene2033;ncbigene23236;ncbigene27330;ncbigene2776;ncbigene2890;ncbigene2891;ncbigene2902;ncbigene2903;ncbigene2904;ncbigene2905;ncbigene2906;ncbigene2911;ncbigene2915;ncbigene3265;ncbigene369;ncbigene3708;ncbigene3709;ncbigene3710;ncbigene3845;ncbigene4659;ncbigene468;ncbigene4893;ncbigene51806;ncbigene5330;ncbigene5331;ncbigene5332;ncbigene5499;ncbigene5500;ncbigene5501;ncbigene5502;ncbigene5530;ncbigene5532;ncbigene5533;ncbigene5534;ncbigene5535;ncbigene5566;ncbigene5567;ncbigene5568;ncbigene5578;ncbigene5579;ncbigene5582;ncbigene5594;ncbigene5595;ncbigene5604;ncbigene5605;ncbigene5613;ncbigene5894;ncbigene5906;ncbigene5908;ncbigene6195;ncbigene6196;ncbigene6197;ncbigene63928;ncbigene673;ncbigene775;ncbigene801;ncbigene805;ncbigene808;ncbigene810;ncbigene814;ncbigene815;ncbigene816;ncbigene817;ncbigene818
