BIOCARTA_HIF_PATHWAY	M13324	ncbigene1906;ncbigene7428;ncbigene4846;ncbigene2056;ncbigene5034;ncbigene3320;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene3939;ncbigene4846;ncbigene4846;ncbigene4846;ncbigene444;ncbigene444;ncbigene444;ncbigene444;ncbigene444;ncbigene444;ncbigene444;ncbigene3939;ncbigene3939;ncbigene3939;ncbigene1906;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene7422;ncbigene405;ncbigene7422;ncbigene7422;ncbigene3091;ncbigene2033;ncbigene3091;ncbigene405;ncbigene1906;ncbigene3725;ncbigene7422;ncbigene444;ncbigene1385;ncbigene3320;ncbigene3939;ncbigene10987;ncbigene444;ncbigene444;ncbigene444;ncbigene444;ncbigene1385;ncbigene405;ncbigene3091;ncbigene7428
BIOCARTA_CERAMIDE_PATHWAY	M19943	ncbigene6609;ncbigene596;ncbigene596;ncbigene6609;ncbigene5595;ncbigene7132;ncbigene841;ncbigene841;ncbigene5595;ncbigene9131;ncbigene9131;ncbigene8439;ncbigene5970;ncbigene4790;ncbigene841;ncbigene5970;ncbigene5970;ncbigene5594;ncbigene5595;ncbigene5599;ncbigene5604;ncbigene5894;ncbigene6416;ncbigene8439;ncbigene8717;ncbigene8737;ncbigene8772;ncbigene4790;ncbigene9131;ncbigene572;ncbigene581;ncbigene4214;ncbigene7186;ncbigene5970;ncbigene572;ncbigene841;ncbigene841;ncbigene841;ncbigene581;ncbigene581;ncbigene581;ncbigene5594;ncbigene5599;ncbigene5599;ncbigene9131;ncbigene9131
BIOCARTA_CELL2CELL_PATHWAY	M12851	ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene5175;ncbigene1499;ncbigene1499;ncbigene87;ncbigene88;ncbigene89;ncbigene1445;ncbigene29119;ncbigene87;ncbigene87;ncbigene1496;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene9564;ncbigene89;ncbigene1495;ncbigene1499;ncbigene7414;ncbigene1445;ncbigene1496;ncbigene29119;ncbigene7414;ncbigene9564;ncbigene26045
BIOCARTA_HSWI_SNF_PATHWAY	M22006	ncbigene2908;ncbigene4763;ncbigene6598;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene4763;ncbigene60;ncbigene4763;ncbigene6597;ncbigene6597;ncbigene6597;ncbigene6597;ncbigene6597;ncbigene6597;ncbigene6601;ncbigene6908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene2908;ncbigene6597;ncbigene6598;ncbigene6599;ncbigene6601;ncbigene6602;ncbigene6605;ncbigene6908;ncbigene8289;ncbigene2957;ncbigene6601;ncbigene6602;ncbigene8289;ncbigene2957
BIOCARTA_PLCD_PATHWAY	M22080	ncbigene5578;ncbigene147;ncbigene5333;ncbigene5578;ncbigene5579;ncbigene7052;ncbigene5333;ncbigene7052;ncbigene5579
BIOCARTA_MELANOCYTE_PATHWAY	M22035	ncbigene4286;ncbigene3815;ncbigene4286;ncbigene596;ncbigene596;ncbigene4254;ncbigene6195;ncbigene3815;ncbigene4286;ncbigene4286;ncbigene2033;ncbigene6195;ncbigene4254;ncbigene1385;ncbigene4286;ncbigene1385;ncbigene4286;ncbigene4286;ncbigene4286;ncbigene4286
BIOCARTA_GH_PATHWAY	M9043	ncbigene5295;ncbigene5290;ncbigene5578;ncbigene6654;ncbigene2690;ncbigene2690;ncbigene3643;ncbigene2688;ncbigene6927;ncbigene6195;ncbigene5595;ncbigene6517;ncbigene3643;ncbigene5595;ncbigene6464;ncbigene6464;ncbigene3265;ncbigene6464;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene2690;ncbigene5295;ncbigene2885;ncbigene5294;ncbigene5335;ncbigene5578;ncbigene5579;ncbigene5594;ncbigene5595;ncbigene5604;ncbigene5777;ncbigene5894;ncbigene6195;ncbigene6464;ncbigene6722;ncbigene6776;ncbigene8651;ncbigene3717;ncbigene3265;ncbigene3667;ncbigene6654;ncbigene5290;ncbigene6777;ncbigene2688;ncbigene2688;ncbigene2688;ncbigene2688;ncbigene5777;ncbigene5777;ncbigene5594;ncbigene3265;ncbigene5295;ncbigene5295;ncbigene5295;ncbigene5335;ncbigene6464;ncbigene2885;ncbigene5579;ncbigene2690
BIOCARTA_BARRESTIN_PATHWAY	M7772	ncbigene3737;ncbigene5465;ncbigene408;ncbigene3736;ncbigene2778;ncbigene5465;ncbigene1759;ncbigene1173;ncbigene2778;ncbigene2778;ncbigene2778;ncbigene3737;ncbigene156;ncbigene3738;ncbigene408;ncbigene1173;ncbigene1759;ncbigene3737;ncbigene5465;ncbigene160;ncbigene23236;ncbigene2778;ncbigene408;ncbigene107;ncbigene2778;ncbigene2778;ncbigene160;ncbigene23236
BIOCARTA_LIS1_PATHWAY	M22005	ncbigene1769;ncbigene5048;ncbigene1641;ncbigene7804;ncbigene81565;ncbigene8655;ncbigene8655;ncbigene1639;ncbigene1639;ncbigene1020;ncbigene1639;ncbigene1639;ncbigene1641;ncbigene1769;ncbigene6249;ncbigene1768;ncbigene1457;ncbigene6249;ncbigene8655;ncbigene8851;ncbigene1639;ncbigene7804;ncbigene1020;ncbigene5649;ncbigene25;ncbigene10671;ncbigene11258;ncbigene25;ncbigene25981;ncbigene7804;ncbigene55567;ncbigene146754;ncbigene1639;ncbigene11258;ncbigene81565;ncbigene7804;ncbigene5649;ncbigene1457;ncbigene1457;ncbigene1641;ncbigene1641;ncbigene1641;ncbigene6249
BIOCARTA_FREE_PATHWAY	M96	ncbigene2937;ncbigene7498;ncbigene6647;ncbigene2876;ncbigene3576;ncbigene7124;ncbigene2936;ncbigene5970;ncbigene4790;ncbigene2936;ncbigene2936;ncbigene2936;ncbigene5970;ncbigene5970;ncbigene4790;ncbigene27035;ncbigene27035;ncbigene5970;ncbigene2876
