,0,1
7859,Gene,23198
7860,Gene,345645
7861,Gene,3458
7862,Gene,51371
7863,Gene,5682
7864,Gene,5683
7865,Gene,5684
7866,Gene,5685
7867,Gene,5686
7868,Gene,5687
7869,Gene,5688
7870,Gene,5689
7871,Gene,5690
7872,Gene,5691
7873,Gene,5692
7874,Gene,5693
7875,Gene,5694
7876,Gene,5695
7877,Gene,5696
7878,Gene,5698
7879,Gene,5699
7880,Gene,5700
7881,Gene,5701
7882,Gene,5702
7883,Gene,5704
7884,Gene,5705
7885,Gene,5706
7886,Gene,5707
7887,Gene,5708
7888,Gene,5709
7889,Gene,5710
7890,Gene,5713
7891,Gene,5714
7892,Gene,5717
7893,Gene,5718
7894,Gene,5719
7895,Gene,5720
7896,Gene,5721
7897,Gene,7979
7898,Gene,9491
7899,Gene,9861
7900,Gene,7253
7901,Gene,10000
7902,Gene,10298
7903,Gene,10319
7904,Gene,103910
7905,Gene,10398
7906,Gene,10451
7907,Gene,10627
7908,Gene,1101
7909,Gene,1277
7910,Gene,1278
7911,Gene,1280
7912,Gene,1281
7913,Gene,1282
7914,Gene,1284
7915,Gene,1286
7916,Gene,1288
7917,Gene,1289
7918,Gene,1290
7919,Gene,1291
7920,Gene,1292
7921,Gene,1293
7922,Gene,1301
7923,Gene,1302
7924,Gene,1311
7925,Gene,131873
7926,Gene,1398
7927,Gene,1399
7928,Gene,1499
7929,Gene,1729
7930,Gene,1793
7931,Gene,1950
7932,Gene,1956
7933,Gene,2002
7934,Gene,2064
7935,Gene,207
7936,Gene,208
7937,Gene,2277
7938,Gene,22798
7939,Gene,22801
7940,Gene,2316
7941,Gene,2317
7942,Gene,2318
7943,Gene,2321
7944,Gene,2324
7945,Gene,2335
7946,Gene,23396
7947,Gene,23533
7948,Gene,2534
7949,Gene,25759
7950,Gene,284217
7951,Gene,2885
7952,Gene,2889
7953,Gene,2909
7954,Gene,2932
7955,Gene,29780
7956,Gene,3082
7957,Gene,3265
7958,Gene,329
7959,Gene,330
7960,Gene,331
7961,Gene,3371
7962,Gene,3381
7963,Gene,3479
7964,Gene,3480
7965,Gene,3611
7966,Gene,3655
7967,Gene,3672
7968,Gene,3673
7969,Gene,3674
7970,Gene,3675
7971,Gene,3676
7972,Gene,3678
7973,Gene,3679
7974,Gene,3680
7975,Gene,3685
7976,Gene,3688
7977,Gene,3690
7978,Gene,3691
7979,Gene,3693
7980,Gene,3694
7981,Gene,3695
7982,Gene,3696
7983,Gene,3725
7984,Gene,3791
7985,Gene,387
7986,Gene,3908
7987,Gene,3909
7988,Gene,3910
7989,Gene,3911
7990,Gene,3912
7991,Gene,3913
7992,Gene,3914
7993,Gene,3915
7994,Gene,3918
7995,Gene,394
7996,Gene,399694
7997,Gene,4233
7998,Gene,4633
7999,Gene,4636
8000,Gene,4638
8001,Gene,4659
8002,Gene,50509
8003,Gene,5058
8004,Gene,5062
8005,Gene,5063
8006,Gene,5154
8007,Gene,5155
8008,Gene,5156
8009,Gene,5159
8010,Gene,5170
8011,Gene,5228
8012,Gene,5290
8013,Gene,5291
8014,Gene,5293
8015,Gene,5294
8016,Gene,5295
8017,Gene,5296
8018,Gene,53358
8019,Gene,5499
8020,Gene,5500
8021,Gene,5501
8022,Gene,55742
8023,Gene,5578
8024,Gene,5579
8025,Gene,5582
8026,Gene,5594
8027,Gene,5595
8028,Gene,5599
8029,Gene,5601
8030,Gene,5602
8031,Gene,56034
8032,Gene,5604
8033,Gene,5649
8034,Gene,56924
8035,Gene,57144
8036,Gene,572
8037,Gene,5728
8038,Gene,5747
8039,Gene,5829
8040,Gene,58498
8041,Gene,5879
8042,Gene,5880
8043,Gene,5881
8044,Gene,5894
8045,Gene,5906
8046,Gene,5908
8047,Gene,5923
8048,Gene,595
8049,Gene,596
8050,Gene,60
8051,Gene,6093
8052,Gene,63923
8053,Gene,64098
8054,Gene,6464
8055,Gene,6654
8056,Gene,6655
8057,Gene,6696
8058,Gene,6714
8059,Gene,673
8060,Gene,7057
8061,Gene,7058
8062,Gene,7059
8063,Gene,7060
8064,Gene,7094
8065,Gene,71
8066,Gene,7143
8067,Gene,7148
8068,Gene,7408
8069,Gene,7409
8070,Gene,7410
8071,Gene,7414
8072,Gene,7422
8073,Gene,7423
8074,Gene,7424
8075,Gene,7448
8076,Gene,7450
8077,Gene,7791
8078,Gene,80310
8079,Gene,81
8080,Gene,824
8081,Gene,83660
8082,Gene,8503
8083,Gene,8515
8084,Gene,8516
8085,Gene,85366
8086,Gene,857
8087,Gene,858
8088,Gene,859
8089,Gene,87
8090,Gene,88
8091,Gene,89
8092,Gene,894
8093,Gene,896
8094,Gene,91807
8095,Gene,93408
8096,Gene,9475
8097,Gene,9564
8098,Gene,998
8099,Gene,14091
8100,Gene,10798
8101,Gene,109
8102,Gene,1179
8103,Gene,119678
8104,Gene,119679
8105,Gene,119682
8106,Gene,119687
8107,Gene,119692
8108,Gene,119694
8109,Gene,119695
8110,Gene,119749
8111,Gene,119764
8112,Gene,119765
8113,Gene,119772
8114,Gene,119774
8115,Gene,120065
8116,Gene,120066
8117,Gene,120586
8118,Gene,120775
8119,Gene,120776
8120,Gene,120787
8121,Gene,120793
8122,Gene,120796
8123,Gene,121130
8124,Gene,121275
8125,Gene,121364
8126,Gene,122740
8127,Gene,122742
8128,Gene,122748
8129,Gene,124538
8130,Gene,1258
8131,Gene,125958
8132,Gene,125962
8133,Gene,125963
8134,Gene,1261
8135,Gene,1262
8136,Gene,126370
8137,Gene,126541
8138,Gene,127059
8139,Gene,127062
8140,Gene,127064
8141,Gene,127066
8142,Gene,127068
8143,Gene,127069
8144,Gene,127074
8145,Gene,127077
8146,Gene,127385
8147,Gene,127623
8148,Gene,128360
8149,Gene,128367
8150,Gene,128368
8151,Gene,128371
8152,Gene,128372
8153,Gene,130075
8154,Gene,134083
8155,Gene,135924
8156,Gene,135941
8157,Gene,135946
8158,Gene,135948
8159,Gene,138799
8160,Gene,138802
8161,Gene,138803
8162,Gene,138804
8163,Gene,138805
8164,Gene,138881
8165,Gene,138882
8166,Gene,138883
8167,Gene,143496
8168,Gene,143502
8169,Gene,143503
8170,Gene,144124
8171,Gene,144125
8172,Gene,150681
8173,Gene,157
8174,Gene,158131
8175,Gene,162998
8176,Gene,163688
8177,Gene,196335
8178,Gene,219417
8179,Gene,219428
8180,Gene,219429
8181,Gene,219431
8182,Gene,219432
8183,Gene,219436
8184,Gene,219437
8185,Gene,219438
8186,Gene,219447
8187,Gene,219453
8188,Gene,219464
8189,Gene,219469
8190,Gene,219473
8191,Gene,219477
8192,Gene,219479
8193,Gene,219482
8194,Gene,219484
8195,Gene,219487
8196,Gene,219493
8197,Gene,219858
8198,Gene,219865
8199,Gene,219869
8200,Gene,219870
8201,Gene,219873
8202,Gene,219874
8203,Gene,219875
8204,Gene,219952
8205,Gene,219954
8206,Gene,219956
8207,Gene,219957
8208,Gene,219958
8209,Gene,219959
8210,Gene,219960
8211,Gene,219965
8212,Gene,219968
8213,Gene,219981
8214,Gene,219982
8215,Gene,219983
8216,Gene,219986
8217,Gene,22802
8218,Gene,23538
8219,Gene,254783
8220,Gene,254786
8221,Gene,254879
8222,Gene,254973
8223,Gene,255725
8224,Gene,256144
8225,Gene,256148
8226,Gene,256892
8227,Gene,26188
8228,Gene,26189
8229,Gene,26211
8230,Gene,26212
8231,Gene,26219
8232,Gene,26245
8233,Gene,26246
8234,Gene,26248
8235,Gene,26333
8236,Gene,26338
8237,Gene,26339
8238,Gene,26476
8239,Gene,26492
8240,Gene,26493
8241,Gene,26494
8242,Gene,26496
8243,Gene,26529
8244,Gene,26531
8245,Gene,26532
8246,Gene,26533
8247,Gene,26534
8248,Gene,26538
8249,Gene,26539
8250,Gene,26648
8251,Gene,26658
8252,Gene,26659
8253,Gene,26664
8254,Gene,26682
8255,Gene,26683
8256,Gene,26686
8257,Gene,26689
8258,Gene,26692
8259,Gene,26696
8260,Gene,26707
8261,Gene,26716
8262,Gene,26735
8263,Gene,26737
8264,Gene,26740
8265,Gene,2774
8266,Gene,282763
8267,Gene,282770
8268,Gene,282775
8269,Gene,283092
8270,Gene,283093
8271,Gene,283111
8272,Gene,283159
8273,Gene,283160
8274,Gene,283162
8275,Gene,283189
8276,Gene,283297
8277,Gene,283365
8278,Gene,283694
8279,Gene,284383
8280,Gene,284433
8281,Gene,284521
8282,Gene,284532
8283,Gene,285659
8284,Gene,286362
8285,Gene,286365
8286,Gene,2978
8287,Gene,2979
8288,Gene,3000
8289,Gene,338662
8290,Gene,338674
8291,Gene,338675
8292,Gene,338751
8293,Gene,338755
8294,Gene,340980
8295,Gene,341152
8296,Gene,341276
8297,Gene,341416
8298,Gene,341418
8299,Gene,341568
8300,Gene,341799
8301,Gene,343169
8302,Gene,343171
8303,Gene,343172
8304,Gene,343173
8305,Gene,343406
8306,Gene,343563
8307,Gene,346517
8308,Gene,346525
8309,Gene,346528
8310,Gene,347168
8311,Gene,347169
8312,Gene,347468
8313,Gene,387748
8314,Gene,389090
8315,Gene,390036
8316,Gene,390037
8317,Gene,390038
8318,Gene,390054
8319,Gene,390058
8320,Gene,390059
8321,Gene,390061
8322,Gene,390063
8323,Gene,390064
8324,Gene,390066
8325,Gene,390067
8326,Gene,390072
8327,Gene,390075
8328,Gene,390077
8329,Gene,390078
8330,Gene,390079
8331,Gene,390081
8332,Gene,390083
8333,Gene,390084
8334,Gene,390093
8335,Gene,390113
8336,Gene,390142
8337,Gene,390144
8338,Gene,390151
8339,Gene,390152
8340,Gene,390154
8341,Gene,390155
8342,Gene,390157
8343,Gene,390162
8344,Gene,390167
8345,Gene,390168
8346,Gene,390174
8347,Gene,390181
8348,Gene,390191
8349,Gene,390195
8350,Gene,390197
8351,Gene,390199
8352,Gene,390201
8353,Gene,390260
8354,Gene,390261
8355,Gene,390264
8356,Gene,390265
8357,Gene,390275
8358,Gene,390321
8359,Gene,390323
8360,Gene,390326
8361,Gene,390327
8362,Gene,390429
8363,Gene,390431
8364,Gene,390433
8365,Gene,390436
8366,Gene,390437
8367,Gene,390439
8368,Gene,390442
8369,Gene,390445
8370,Gene,390538
8371,Gene,390648
8372,Gene,390649
8373,Gene,390882
8374,Gene,390883
8375,Gene,390892
8376,Gene,391107
8377,Gene,391109
8378,Gene,391112
8379,Gene,391114
8380,Gene,391189
8381,Gene,391190
8382,Gene,391191
8383,Gene,391192
8384,Gene,391194
8385,Gene,391195
8386,Gene,391196
8387,Gene,391211
8388,Gene,392138
8389,Gene,392309
8390,Gene,392376
8391,Gene,392390
8392,Gene,392391
8393,Gene,392392
8394,Gene,393046
8395,Gene,401427
8396,Gene,401665
8397,Gene,401666
8398,Gene,401667
8399,Gene,401992
8400,Gene,401993
8401,Gene,401994
8402,Gene,402135
8403,Gene,402317
8404,Gene,403239
8405,Gene,403253
8406,Gene,403257
8407,Gene,403282
8408,Gene,403284
8409,Gene,409
8410,Gene,441608
8411,Gene,441639
8412,Gene,441669
8413,Gene,441670
8414,Gene,441911
8415,Gene,441933
8416,Gene,442184
8417,Gene,442186
8418,Gene,442191
8419,Gene,442194
8420,Gene,442361
8421,Gene,4991
8422,Gene,4992
8423,Gene,4993
8424,Gene,4994
8425,Gene,4995
8426,Gene,5132
8427,Gene,5137
8428,Gene,51806
8429,Gene,5566
8430,Gene,5567
8431,Gene,5568
8432,Gene,5592
8433,Gene,5593
8434,Gene,5613
8435,Gene,56656
8436,Gene,79290
8437,Gene,79295
8438,Gene,79310
8439,Gene,79317
8440,Gene,7932
8441,Gene,79324
8442,Gene,79339
8443,Gene,79345
8444,Gene,79473
8445,Gene,79501
8446,Gene,79541
8447,Gene,79544
8448,Gene,801
8449,Gene,805
8450,Gene,808
8451,Gene,810
8452,Gene,81050
8453,Gene,81061
8454,Gene,81099
8455,Gene,81127
8456,Gene,81168
8457,Gene,81282
8458,Gene,81285
8459,Gene,81300
8460,Gene,81309
8461,Gene,81318
8462,Gene,81327
8463,Gene,81328
8464,Gene,81392
8465,Gene,81399
8466,Gene,81442
8467,Gene,81448
8468,Gene,81469
8469,Gene,81470
8470,Gene,81472
8471,Gene,815
8472,Gene,816
8473,Gene,81696
8474,Gene,81697
8475,Gene,817
8476,Gene,81797
8477,Gene,818
8478,Gene,8383
8479,Gene,653166
8480,Gene,8386
8481,Gene,8387
8482,Gene,8388
8483,Gene,8390
8484,Gene,8392
8485,Gene,8590
8486,Gene,9626
8487,Gene,9635
8488,Gene,19877
8489,Gene,10000
8490,Gene,10297
8491,Gene,1495
8492,Gene,1496
8493,Gene,1499
8494,Gene,1950
8495,Gene,1956
8496,Gene,2002
8497,Gene,2064
8498,Gene,207
8499,Gene,208
8500,Gene,2309
8501,Gene,23533
8502,Gene,2885
8503,Gene,29119
8504,Gene,2932
8505,Gene,324
8506,Gene,3265
8507,Gene,3611
8508,Gene,369
8509,Gene,3845
8510,Gene,4292
8511,Gene,4609
8512,Gene,4893
8513,Gene,51176
8514,Gene,5170
8515,Gene,5290
8516,Gene,5291
8517,Gene,5293
8518,Gene,5294
8519,Gene,5295
8520,Gene,5296
8521,Gene,5594
8522,Gene,5595
8523,Gene,5604
8524,Gene,5605
8525,Gene,572
8526,Gene,5728
8527,Gene,5894
8528,Gene,595
8529,Gene,6654
8530,Gene,6655
8531,Gene,673
8532,Gene,6932
8533,Gene,6934
8534,Gene,7157
8535,Gene,8312
8536,Gene,8313
8537,Gene,83439
8538,Gene,842
8539,Gene,8503
8540,Gene,999
8541,Gene,7857
8542,Gene,10111
8543,Gene,1791
8544,Gene,2237
8545,Gene,2547
8546,Gene,27343
8547,Gene,27434
8548,Gene,3981
8549,Gene,4361
8550,Gene,5591
8551,Gene,64421
8552,Gene,7518
8553,Gene,7520
8554,Gene,79840
8555,Gene,963
8556,Gene,10200
8557,Gene,10438
8558,Gene,10914
8559,Gene,11044
8560,Gene,11157
8561,Gene,11340
8562,Gene,118460
8563,Gene,1656
8564,Gene,167227
8565,Gene,196513
8566,Gene,2023
8567,Gene,2026
8568,Gene,2027
8569,Gene,219988
8570,Gene,22803
8571,Gene,22894
8572,Gene,23016
8573,Gene,23019
8574,Gene,23404
8575,Gene,23517
8576,Gene,23644
8577,Gene,23658
8578,Gene,246175
8579,Gene,25804
8580,Gene,25904
8581,Gene,27257
8582,Gene,27258
8583,Gene,28960
8584,Gene,29883
8585,Gene,3313
8586,Gene,3329
8587,Gene,4848
8588,Gene,4849
8589,Gene,4850
8590,Gene,5073
8591,Gene,51010
8592,Gene,51013
8593,Gene,51690
8594,Gene,51691
8595,Gene,5393
8596,Gene,5394
8597,Gene,54464
8598,Gene,54512
8599,Gene,55802
8600,Gene,56903
8601,Gene,56915
8602,Gene,57472
8603,Gene,57819
8604,Gene,642521
8605,Gene,642538
8606,Gene,64895
8607,Gene,80153
8608,Gene,84186
8609,Gene,87178
8610,Gene,9125
8611,Gene,9337
8612,Gene,11675
8613,Gene,10111
8614,Gene,10714
8615,Gene,146956
8616,Gene,25788
8617,Gene,29935
8618,Gene,4361
8619,Gene,4683
8620,Gene,5424
8621,Gene,5425
8622,Gene,57804
8623,Gene,5888
8624,Gene,5889
8625,Gene,5890
8626,Gene,5892
8627,Gene,5893
8628,Gene,6117
8629,Gene,6118
8630,Gene,6119
8631,Gene,641
8632,Gene,6742
8633,Gene,675
8634,Gene,7156
8635,Gene,7516
8636,Gene,7517
8637,Gene,7979
8638,Gene,80198
8639,Gene,8438
8640,Gene,8940
8641,Gene,2668
8642,Gene,18
8643,Gene,1806
8644,Gene,1807
8645,Gene,1892
8646,Gene,1962
8647,Gene,217
8648,Gene,219
8649,Gene,223
8650,Gene,224
8651,Gene,23417
8652,Gene,2571
8653,Gene,2572
8654,Gene,26275
8655,Gene,3030
8656,Gene,314
8657,Gene,34
8658,Gene,501
8659,Gene,51733
8660,Gene,6611
8661,Gene,6723
8662,Gene,84735
8663,Gene,8639
8664,Gene,3261
8665,Gene,10000
8666,Gene,10333
8667,Gene,10454
8668,Gene,114609
8669,Gene,1147
8670,Gene,1326
8671,Gene,1432
8672,Gene,148022
8673,Gene,1513
8674,Gene,207
8675,Gene,208
8676,Gene,23118
8677,Gene,2353
8678,Gene,23533
8679,Gene,23643
8680,Gene,29110
8681,Gene,3439
8682,Gene,3440
8683,Gene,3441
8684,Gene,3442
8685,Gene,3443
8686,Gene,3444
8687,Gene,3445
8688,Gene,3446
8689,Gene,3447
8690,Gene,3448
8691,Gene,3449
8692,Gene,3451
8693,Gene,3452
8694,Gene,3454
8695,Gene,3455
8696,Gene,3456
8697,Gene,353376
8698,Gene,3551
8699,Gene,3553
8700,Gene,3569
8701,Gene,3576
8702,Gene,3592
8703,Gene,3593
8704,Gene,3627
8705,Gene,3654
8706,Gene,3661
8707,Gene,3663
8708,Gene,3665
8709,Gene,3725
8710,Gene,3929
8711,Gene,4283
8712,Gene,4615
8713,Gene,4790
8714,Gene,4792
8715,Gene,51135
8716,Gene,51284
8717,Gene,51311
8718,Gene,5290
8719,Gene,5291
8720,Gene,5293
8721,Gene,5294
8722,Gene,5295
8723,Gene,5296
8724,Gene,54106
8725,Gene,54472
8726,Gene,5594
8727,Gene,5595
8728,Gene,5599
8729,Gene,5600
8730,Gene,5601
8731,Gene,5602
8732,Gene,5603
8733,Gene,5604
8734,Gene,5605
8735,Gene,5606
8736,Gene,5608
8737,Gene,5609
8738,Gene,5879
8739,Gene,5970
8740,Gene,6300
8741,Gene,6348
8742,Gene,6351
8743,Gene,6352
8744,Gene,6373
8745,Gene,6416
8746,Gene,6696
8747,Gene,6772
8748,Gene,6885
8749,Gene,7096
8750,Gene,7097
8751,Gene,7098
8752,Gene,7099
8753,Gene,7100
8754,Gene,7124
8755,Gene,7187
8756,Gene,7189
8757,Gene,841
8758,Gene,8503
8759,Gene,8517
8760,Gene,8737
8761,Gene,8772
8762,Gene,929
8763,Gene,941
8764,Gene,942
8765,Gene,958
8766,Gene,9641
8767,Gene,9052
8768,Gene,1040
8769,Gene,10423
8770,Gene,113026
8771,Gene,1606
8772,Gene,1607
8773,Gene,1608
8774,Gene,160851
8775,Gene,1609
8776,Gene,163688
8777,Gene,200576
8778,Gene,23236
8779,Gene,23396
8780,Gene,23533
8781,Gene,27124
8782,Gene,3612
8783,Gene,3613
8784,Gene,3628
8785,Gene,3631
8786,Gene,3632
8787,Gene,3633
8788,Gene,3635
8789,Gene,3636
8790,Gene,3705
8791,Gene,3706
8792,Gene,3707
8793,Gene,3708
8794,Gene,3709
8795,Gene,3710
8796,Gene,4952
8797,Gene,51196
8798,Gene,51763
8799,Gene,51806
8800,Gene,5286
8801,Gene,5287
8802,Gene,5288
8803,Gene,5289
8804,Gene,5290
8805,Gene,5291
8806,Gene,5293
8807,Gene,5294
8808,Gene,5295
8809,Gene,5296
8810,Gene,5297
8811,Gene,5298
8812,Gene,5305
8813,Gene,5330
8814,Gene,5331
8815,Gene,5332
8816,Gene,5333
8817,Gene,5335
8818,Gene,5336
8819,Gene,5578
8820,Gene,5579
8821,Gene,5582
8822,Gene,56623
8823,Gene,5728
8824,Gene,64768
8825,Gene,79837
8826,Gene,801
8827,Gene,805
8828,Gene,808
8829,Gene,810
8830,Gene,8394
8831,Gene,8395
8832,Gene,8396
8833,Gene,84812
8834,Gene,8503
8835,Gene,8525
8836,Gene,8526
8837,Gene,8527
8838,Gene,8760
8839,Gene,8821
8840,Gene,8867
8841,Gene,8871
8842,Gene,89869
8843,Gene,9162
8844,Gene,17946
8845,Gene,23395
8846,Gene,3376
8847,Gene,51520
8848,Gene,5160
8849,Gene,5161
8850,Gene,5162
8851,Gene,55699
8852,Gene,57176
8853,Gene,586
8854,Gene,587
8855,Gene,7407
8856,Gene,3624
8857,Gene,10855
8858,Gene,138050
8859,Gene,23553
8860,Gene,2588
8861,Gene,2720
8862,Gene,2799
8863,Gene,2990
8864,Gene,3073
8865,Gene,3074
8866,Gene,3373
8867,Gene,3423
8868,Gene,3425
8869,Gene,411
8870,Gene,4669
8871,Gene,60495
8872,Gene,6448
8873,Gene,6677
8874,Gene,8372
8875,Gene,8692
8876,Gene,9953
8877,Gene,9955
8878,Gene,18312
8879,Gene,168620
8880,Gene,2494
8881,Gene,2645
8882,Gene,3087
8883,Gene,3110
8884,Gene,3170
8885,Gene,3171
8886,Gene,3172
8887,Gene,3174
8888,Gene,3175
8889,Gene,3280
8890,Gene,3375
8891,Gene,3630
8892,Gene,3651
8893,Gene,389692
8894,Gene,4760
8895,Gene,4821
8896,Gene,4825
8897,Gene,50674
8898,Gene,5078
8899,Gene,5080
8900,Gene,5313
8901,Gene,6514
8902,Gene,6927
8903,Gene,6928
8904,Gene,12899
8905,Gene,10317
8906,Gene,10690
8907,Gene,2523
8908,Gene,2524
8909,Gene,26301
8910,Gene,2717
8911,Gene,3073
8912,Gene,3074
8913,Gene,4668
8914,Gene,53947
8915,Gene,6482
8916,Gene,6483
8917,Gene,6489
8918,Gene,8706
8919,Gene,5872
8920,Gene,1056
8921,Gene,10682
8922,Gene,1594
8923,Gene,1595
8924,Gene,1717
8925,Gene,1718
8926,Gene,2222
8927,Gene,3988
8928,Gene,4047
8929,Gene,50814
8930,Gene,51478
8931,Gene,6307
8932,Gene,6309
8933,Gene,6646
8934,Gene,6713
8935,Gene,7108
8936,Gene,8435
8937,Gene,16004
8938,Gene,10197
8939,Gene,10437
8940,Gene,115653
8941,Gene,1385
8942,Gene,1508
8943,Gene,1514
8944,Gene,1520
8945,Gene,2923
8946,Gene,3105
8947,Gene,3106
8948,Gene,3107
8949,Gene,3108
8950,Gene,3109
8951,Gene,3111
8952,Gene,3112
8953,Gene,3113
8954,Gene,3115
8955,Gene,3117
8956,Gene,3118
8957,Gene,3119
8958,Gene,3122
8959,Gene,3123
8960,Gene,3127
8961,Gene,3133
8962,Gene,3134
8963,Gene,3135
8964,Gene,3303
8965,Gene,3304
8966,Gene,3305
8967,Gene,3306
8968,Gene,3308
8969,Gene,3309
8970,Gene,3310
8971,Gene,3312
8972,Gene,3320
8973,Gene,3326
8974,Gene,3439
8975,Gene,3440
8976,Gene,3441
8977,Gene,3442
8978,Gene,3443
8979,Gene,3444
8980,Gene,3445
8981,Gene,3446
8982,Gene,3447
8983,Gene,3448
8984,Gene,3449
8985,Gene,3451
8986,Gene,3452
8987,Gene,3802
8988,Gene,3804
8989,Gene,3805
8990,Gene,3809
8991,Gene,3811
8992,Gene,3812
8993,Gene,3821
8994,Gene,3822
8995,Gene,3823
8996,Gene,3824
8997,Gene,4049
8998,Gene,4261
8999,Gene,4800
9000,Gene,4801
9001,Gene,4802
9002,Gene,5641
9003,Gene,567
9004,Gene,5720
9005,Gene,5721
9006,Gene,5993
9007,Gene,5994
9008,Gene,6890
9009,Gene,6891
9010,Gene,6892
9011,Gene,811
9012,Gene,821
9013,Gene,8302
9014,Gene,8625
9015,Gene,920
9016,Gene,925
9017,Gene,926
9018,Gene,972
9019,Gene,17758
9020,Gene,122622
9021,Gene,1373
9022,Gene,158
9023,Gene,159
9024,Gene,18
9025,Gene,189
9026,Gene,2571
9027,Gene,2572
9028,Gene,259307
9029,Gene,2673
9030,Gene,27165
9031,Gene,2744
9032,Gene,2746
9033,Gene,2747
9034,Gene,2752
9035,Gene,2805
9036,Gene,2806
9037,Gene,2875
9038,Gene,435
9039,Gene,440
9040,Gene,443
9041,Gene,445
9042,Gene,5471
9043,Gene,56954
9044,Gene,64902
9045,Gene,790
9046,Gene,7915
9047,Gene,84706
9048,Gene,8528
9049,Gene,8659
9050,Gene,91703
9051,Gene,9945
9052,Gene,15569
9053,Gene,10392
9054,Gene,10454
9055,Gene,10910
9056,Gene,114548
9057,Gene,1147
9058,Gene,1432
9059,Gene,22861
9060,Gene,22900
9061,Gene,23118
9062,Gene,257397
9063,Gene,260434
9064,Gene,29108
9065,Gene,2919
9066,Gene,2920
9067,Gene,329
9068,Gene,330
9069,Gene,331
9070,Gene,3320
9071,Gene,3326
9072,Gene,3551
9073,Gene,3553
9074,Gene,3569
9075,Gene,3576
9076,Gene,3606
9077,Gene,4210
9078,Gene,4671
9079,Gene,4790
9080,Gene,4792
9081,Gene,4793
9082,Gene,55914
9083,Gene,5594
9084,Gene,5595
9085,Gene,5599
9086,Gene,5600
9087,Gene,5601
9088,Gene,5602
9089,Gene,5603
9090,Gene,58484
9091,Gene,59082
9092,Gene,5970
9093,Gene,6300
9094,Gene,6347
9095,Gene,6352
9096,Gene,6354
9097,Gene,6355
9098,Gene,6356
9099,Gene,6357
9100,Gene,64127
9101,Gene,64170
9102,Gene,6885
9103,Gene,7124
9104,Gene,7128
9105,Gene,7184
9106,Gene,7189
9107,Gene,7205
9108,Gene,834
9109,Gene,838
9110,Gene,841
9111,Gene,84674
9112,Gene,8517
9113,Gene,8767
9114,Gene,9051
9115,Gene,7761
9116,Gene,10488
9117,Gene,107
9118,Gene,108
9119,Gene,109
9120,Gene,111
9121,Gene,112
9122,Gene,11211
9123,Gene,113
9124,Gene,114
9125,Gene,115
9126,Gene,1385
9127,Gene,1387
9128,Gene,148327
9129,Gene,1499
9130,Gene,163688
9131,Gene,1638
9132,Gene,1855
9133,Gene,1856
9134,Gene,1857
9135,Gene,1906
9136,Gene,1910
9137,Gene,196883
9138,Gene,2033
9139,Gene,23236
9140,Gene,2535
9141,Gene,2770
9142,Gene,2771
9143,Gene,2773
9144,Gene,2775
9145,Gene,2776
9146,Gene,2778
9147,Gene,2932
9148,Gene,3265
9149,Gene,3815
9150,Gene,3845
9151,Gene,4157
9152,Gene,4254
9153,Gene,4286
9154,Gene,434
9155,Gene,4893
9156,Gene,51176
9157,Gene,51384
9158,Gene,51806
9159,Gene,5330
9160,Gene,5331
9161,Gene,5332
9162,Gene,54361
9163,Gene,5443
9164,Gene,5566
9165,Gene,5567
9166,Gene,5568
9167,Gene,5578
9168,Gene,5579
9169,Gene,5582
9170,Gene,5594
9171,Gene,5595
9172,Gene,5604
9173,Gene,5605
9174,Gene,5613
9175,Gene,5894
9176,Gene,64764
9177,Gene,6932
9178,Gene,6934
9179,Gene,7299
9180,Gene,7306
9181,Gene,7471
9182,Gene,7472
9183,Gene,7473
9184,Gene,7474
9185,Gene,7475
9186,Gene,7476
9187,Gene,7477
9188,Gene,7478
9189,Gene,7479
9190,Gene,7480
9191,Gene,7481
9192,Gene,7482
9193,Gene,7483
9194,Gene,7484
9195,Gene,7855
9196,Gene,7976
9197,Gene,801
9198,Gene,80326
9199,Gene,805
9200,Gene,808
9201,Gene,810
9202,Gene,81029
9203,Gene,815
9204,Gene,816
9205,Gene,817
9206,Gene,818
9207,Gene,8321
9208,Gene,8322
9209,Gene,8323
9210,Gene,8324
9211,Gene,8325
9212,Gene,8326
9213,Gene,83439
9214,Gene,84699
9215,Gene,89780
9216,Gene,90993
9217,Gene,6382
9218,Gene,10533
9219,Gene,11337
9220,Gene,11345
9221,Gene,115201
9222,Gene,23192
9223,Gene,23710
9224,Gene,25989
9225,Gene,30849
9226,Gene,3439
9227,Gene,3440
9228,Gene,3441
9229,Gene,3442
9230,Gene,3443
9231,Gene,3444
9232,Gene,3445
9233,Gene,3446
9234,Gene,3447
9235,Gene,3448
9236,Gene,3449
9237,Gene,3451
9238,Gene,3452
9239,Gene,3458
9240,Gene,3630
9241,Gene,441925
9242,Gene,5289
9243,Gene,5562
9244,Gene,5563
9245,Gene,64422
9246,Gene,8408
9247,Gene,84938
9248,Gene,84971
9249,Gene,8678
9250,Gene,9140
9251,Gene,9474
9252,Gene,9706
9253,Gene,1979
9254,Gene,100137049
9255,Gene,107
9256,Gene,10746
9257,Gene,108
9258,Gene,1081
9259,Gene,109
9260,Gene,111
9261,Gene,112
9262,Gene,113
9263,Gene,114
9264,Gene,115
9265,Gene,123745
9266,Gene,1432
9267,Gene,163688
9268,Gene,1839
9269,Gene,1956
